query,intent
팔보채 배달은 어떻게 해요?,2
팔보채 사전배달가능한가요?,2
팔보채 미리 배달할수있나요?,2
팔보채 미리 배달가능할까요?,2
팔보채 배달해주세요,2
팔보채 배달하고싶어요,2
팔보채 배달하고싶어요,2
팔보채 배달 하는법 알려주세요,2
팔보채 배달 잡고 싶은데요,2
팔보채 배달 가능 여부,2
팔보채 배달 가능한가요,2
팔보채 배달 관련 문의드립니다,2
팔보채 배달 하까 마까?,2
팔보채 배달하까?,2
팔보채 배달 관련 문의하고 싶어요,2
팔보채 음식 배달하고싶어요,2
팔보채 배달문의요,2
팔보채 인터넷으로 배달할수 잇나요,2
팔보채 최대한 빨리 배달할수 있는 방법이 있나요,2
팔보채 배달빨리하고싶어요!,2
팔보채 배달접수받아줘,2
팔보채 배달가능한 수단 다 가르쳐줘,2
팔보채 메뉴 배달해주세요,2
팔보채 인터넷으로 배달할수 있나요,2
팔보채 배달하게 전화번호 줘,2
팔보채 배달하려고하는데 어디 전화하면되죠,2
팔보채 배달하고싶어요,2
팔보채 진료 배달 방법,2
팔보채 배달하는데 오늘 가도 되나요,2
팔보채 지금 음식 받을수 있나요,2
팔보채 배달할수 있나요,2
팔보채 배달하고 싶어요,2
팔보채 배달 카톡으로 진행할께요,2
팔보채 음식 배달 톡으로도 가능할지?,2
팔보채 음식 카톡으로도 배달 되나요?,2
팔보채 메뉴 카톡으로도 배달 되나요?,2
팔보채 음식 배달 가능한가요,2
팔보채 메뉴 배달 가능한가요,2
팔보채 배달하고싶은데 진행을 어떻게 하면 되나요,2
팔보채 방문이나 전화로 배달가능합니까?,2
팔보채 배달 오케?,2
팔보채 여기서 배달 가능,2
팔보채 배달 변경 가능할까?,2
팔보채 꼭 배달하고싶습니다,2
팔보채 배달 오케이?,2
팔보채 배달 하고 싶습니다,2
팔보채 배달 가능,2
팔보채 배달 해줘,2
팔보채 메뉴 배달 해줘,2
팔보채 음식 배달 해줘,2
팔보채 배달 정보,2
팔보채 배달 어디서 하죠?,2
팔보채 온라인 배달 가능한가요?,2
팔보채 배달ㄱㄱ,2
팔보채 배달 하고 싶어요,2
팔보채 배달하고파요,2
팔보채 오전에 배달 원합니다,2
팔보채 오후로 배달 가능함?,2
팔보채 시키고 싶어요,2
팔보채 시킬거야,2
팔보채 메뉴 선택,2
팔보채 음식 선택,2
팔보채 선택,2
팔보채 점심시간에 배달 가능합니까?,2
팔보채 식사시간에 배달 해도 되요?,2
팔보채 식사시간에 배달 가능?,2
팔보채 점심시간에 배달 가능?,2
팔보채 점심시간에 배달 할께요,2
팔보채 저녁시간에 배달하고싶어요,2
팔보채 평일 배달,2
팔보채 주말배달하고싶어요,2
팔보채 주말배달가능해요?,2
팔보채 지금 배달 가능?,2
팔보채 배달 콜?,2
팔보채 당일 배달 콜?,2
팔보채 담주 배달 콜?,2
팔보채 담달 배달 콜?,2
팔보채 내일 배달 콜?,2
팔보채 내일 배달 가능?,2
팔보채 내일 배달하고싶어요,2
팔보채 담주 배달 할께요,2
팔보채 담주 배달 할게요,2
팔보채 지금 배달 할게요,2
팔보채 주중 배달 원합니다,2
팔보채 배달 바로 잡아주세요,2
팔보채 방문 배달,2
팔보채 바로 배달하고싶어,2
팔보채 바로 배달할게,2
팔보채 배달 가능할지,2
팔보채 바로 배달 가능할지,2
팔보채 배달 진행 할꼐요,2
팔보채 배달 진행 할게요,2
팔보채 지금바로 배달,2
팔보채 배달 바로 할래요,2
팔보채 오늘 배달하고싶어요,2
팔보채 오늘배달가능한가요?,2
팔보채 배달,2
팔보채 배달할래,2
팔보채 배달 할래,2
유산슬 ﻿배달 하고싶어요,2
유산슬 먹고싶어요,2
유산슬 하고싶어요,2
유산슬 원해요,2
유산슬 어떻게 해야 되요?,2
유산슬 어떻게 해야 돼,2
유산슬 하고 싶은데,2
유산슬 알려줘,2
유산슬 가르쳐줘,2
유산슬 하고 싶다,2
유산슬 하고 싶은데,2
유산슬 할게요,2
유산슬 도와줘,2
유산슬 할께요,2
유산슬 도와주세요,2
유산슬 할 수 있나요?,2
유산슬 가능 한가요,2
유산슬 문의드려요,2
유산슬 당일 가능한가요,2
유산슬 해주세요,2
유산슬 하려구요,2
유산슬 되었나요,2
유산슬 되나요,2
유산슬 할수 있을까요?,2
유산슬 싶어요,2
유산슬 언제 가능,2
유산슬 언제가능할까요,2
유산슬 한가요?,2
유산슬 어떻게 하나요,2
유산슬 어떻게 되나요,2
유산슬 어떻게 하나요,2
유산슬 하는법,2
유산슬 할래,2
유산슬 해줘,2
유산슬 확인,2
유산슬 해야 합니다,2
유산슬 가능할까요,2
유산슬 몇시부터 가능한가요,2
유산슬 다음주 배달,2
유산슬 당일 배달,2
유산슬 모레배달,2
유산슬 내일 배달 하고 싶습니다.,2
유산슬 내일 오후4시30분에 진료받으러 가겠습니다. 배달 부탁드립니다,2
유산슬 내일배달 가능한가요?,2
유산슬 내일배달하고싶어요,2
유산슬 사랑니 발치 배달,2
유산슬 여기서 치료배달이 되나요?,2
유산슬 오늘 배달 가능한가요?,2
유산슬 토요일배달,2
유산슬 받고싶은데 배달 어떻게 하나요,2
유산슬 하려고 하는데 배달 진행도와주세요,2
유산슬 신청 어떻게 하나요,2
유산슬 배달상담하고싶어요,2
유산슬 1월17일 배달이요,2
유산슬 통합배달,2
유산슬 어떻게 배달해야되지요?,2
유산슬 배달은 어떻게 해요?,2
유산슬 사전배달가능한가요?,2
유산슬 미리 배달할수있나요?,2
유산슬 미리 배달가능할까요?,2
유산슬 배달해주세요,2
유산슬 배달하고싶어요,2
유산슬 배달하고싶어요,2
유산슬 배달 하는법 알려주세요,2
유산슬 배달 잡고 싶은데요,2
유산슬 배달 가능 여부,2
유산슬 배달 가능한가요,2
유산슬 배달 관련 문의드립니다,2
유산슬 배달 하까 마까?,2
유산슬 배달하까?,2
유산슬 배달 관련 문의하고 싶어요,2
유산슬 음식 배달하고싶어요,2
유산슬 배달문의요,2
유산슬 인터넷으로 배달할수 잇나요,2
유산슬 최대한 빨리 배달할수 있는 방법이 있나요,2
유산슬 배달빨리하고싶어요!,2
유산슬 배달접수받아줘,2
유산슬 배달가능한 수단 다 가르쳐줘,2
유산슬 메뉴 배달해주세요,2
유산슬 인터넷으로 배달할수 있나요,2
유산슬 배달하게 전화번호 줘,2
유산슬 배달하려고하는데 어디 전화하면되죠,2
유산슬 배달하고싶어요,2
유산슬 진료 배달 방법,2
유산슬 배달하는데 오늘 가도 되나요,2
유산슬 지금 음식 받을수 있나요,2
유산슬 배달할수 있나요,2
유산슬 배달하고 싶어요,2
유산슬 배달 카톡으로 진행할께요,2
유산슬 음식 배달 톡으로도 가능할지?,2
유산슬 음식 카톡으로도 배달 되나요?,2
유산슬 메뉴 카톡으로도 배달 되나요?,2
유산슬 음식 배달 가능한가요,2
유산슬 메뉴 배달 가능한가요,2
유산슬 배달하고싶은데 진행을 어떻게 하면 되나요,2
유산슬 방문이나 전화로 배달가능합니까?,2
유산슬 배달 오케?,2
유산슬 여기서 배달 가능,2
유산슬 배달 변경 가능할까?,2
유산슬 꼭 배달하고싶습니다,2
유산슬 배달 오케이?,2
유산슬 배달 하고 싶습니다,2
유산슬 배달 가능,2
유산슬 배달 해줘,2
유산슬 메뉴 배달 해줘,2
유산슬 음식 배달 해줘,2
유산슬 배달 정보,2
유산슬 배달 어디서 하죠?,2
유산슬 온라인 배달 가능한가요?,2
유산슬 배달ㄱㄱ,2
유산슬 배달 하고 싶어요,2
유산슬 배달하고파요,2
유산슬 오전에 배달 원합니다,2
유산슬 오후로 배달 가능함?,2
유산슬 시키고 싶어요,2
유산슬 시킬거야,2
유산슬 메뉴 선택,2
유산슬 음식 선택,2
유산슬 선택,2
유산슬 점심시간에 배달 가능합니까?,2
유산슬 식사시간에 배달 해도 되요?,2
유산슬 식사시간에 배달 가능?,2
유산슬 점심시간에 배달 가능?,2
유산슬 점심시간에 배달 할께요,2
유산슬 저녁시간에 배달하고싶어요,2
유산슬 평일 배달,2
유산슬 주말배달하고싶어요,2
유산슬 주말배달가능해요?,2
유산슬 지금 배달 가능?,2
유산슬 배달 콜?,2
유산슬 당일 배달 콜?,2
유산슬 담주 배달 콜?,2
유산슬 담달 배달 콜?,2
유산슬 내일 배달 콜?,2
유산슬 내일 배달 가능?,2
유산슬 내일 배달하고싶어요,2
유산슬 담주 배달 할께요,2
유산슬 담주 배달 할게요,2
유산슬 지금 배달 할게요,2
유산슬 주중 배달 원합니다,2
유산슬 배달 바로 잡아주세요,2
유산슬 방문 배달,2
유산슬 바로 배달하고싶어,2
유산슬 바로 배달할게,2
유산슬 배달 가능할지,2
유산슬 바로 배달 가능할지,2
유산슬 배달 진행 할꼐요,2
유산슬 배달 진행 할게요,2
유산슬 지금바로 배달,2
유산슬 배달 바로 할래요,2
유산슬 오늘 배달하고싶어요,2
유산슬 오늘배달가능한가요?,2
유산슬 배달,2
유산슬 배달할래,2
유산슬 배달 할래,2
통새우버거 ﻿배달 하고싶어요,2
통새우버거 먹고싶어요,2
통새우버거 하고싶어요,2
통새우버거 원해요,2
통새우버거 어떻게 해야 되요?,2
통새우버거 어떻게 해야 돼,2
통새우버거 하고 싶은데,2
통새우버거 알려줘,2
통새우버거 가르쳐줘,2
통새우버거 하고 싶다,2
통새우버거 하고 싶은데,2
통새우버거 할게요,2
통새우버거 도와줘,2
통새우버거 할께요,2
통새우버거 도와주세요,2
통새우버거 할 수 있나요?,2
통새우버거 가능 한가요,2
통새우버거 문의드려요,2
통새우버거 당일 가능한가요,2
통새우버거 해주세요,2
통새우버거 하려구요,2
통새우버거 되었나요,2
통새우버거 되나요,2
통새우버거 할수 있을까요?,2
통새우버거 싶어요,2
통새우버거 언제 가능,2
통새우버거 언제가능할까요,2
통새우버거 한가요?,2
통새우버거 어떻게 하나요,2
통새우버거 어떻게 되나요,2
통새우버거 어떻게 하나요,2
통새우버거 하는법,2
통새우버거 할래,2
통새우버거 해줘,2
통새우버거 확인,2
통새우버거 해야 합니다,2
통새우버거 가능할까요,2
통새우버거 몇시부터 가능한가요,2
통새우버거 다음주 배달,2
통새우버거 당일 배달,2
통새우버거 모레배달,2
통새우버거 내일 배달 하고 싶습니다.,2
통새우버거 내일 오후4시30분에 진료받으러 가겠습니다. 배달 부탁드립니다,2
통새우버거 내일배달 가능한가요?,2
통새우버거 내일배달하고싶어요,2
통새우버거 사랑니 발치 배달,2
통새우버거 여기서 치료배달이 되나요?,2
통새우버거 오늘 배달 가능한가요?,2
통새우버거 토요일배달,2
통새우버거 받고싶은데 배달 어떻게 하나요,2
통새우버거 하려고 하는데 배달 진행도와주세요,2
통새우버거 신청 어떻게 하나요,2
통새우버거 배달상담하고싶어요,2
통새우버거 1월17일 배달이요,2
통새우버거 통합배달,2
통새우버거 어떻게 배달해야되지요?,2
통새우버거 배달은 어떻게 해요?,2
통새우버거 사전배달가능한가요?,2
통새우버거 미리 배달할수있나요?,2
통새우버거 미리 배달가능할까요?,2
통새우버거 배달해주세요,2
통새우버거 배달하고싶어요,2
통새우버거 배달하고싶어요,2
통새우버거 배달 하는법 알려주세요,2
통새우버거 배달 잡고 싶은데요,2
통새우버거 배달 가능 여부,2
통새우버거 배달 가능한가요,2
통새우버거 배달 관련 문의드립니다,2
통새우버거 배달 하까 마까?,2
통새우버거 배달하까?,2
통새우버거 배달 관련 문의하고 싶어요,2
통새우버거 음식 배달하고싶어요,2
통새우버거 배달문의요,2
통새우버거 인터넷으로 배달할수 잇나요,2
통새우버거 최대한 빨리 배달할수 있는 방법이 있나요,2
통새우버거 배달빨리하고싶어요!,2
통새우버거 배달접수받아줘,2
통새우버거 배달가능한 수단 다 가르쳐줘,2
통새우버거 메뉴 배달해주세요,2
통새우버거 인터넷으로 배달할수 있나요,2
통새우버거 배달하게 전화번호 줘,2
통새우버거 배달하려고하는데 어디 전화하면되죠,2
통새우버거 배달하고싶어요,2
통새우버거 진료 배달 방법,2
통새우버거 배달하는데 오늘 가도 되나요,2
통새우버거 지금 음식 받을수 있나요,2
통새우버거 배달할수 있나요,2
통새우버거 배달하고 싶어요,2
통새우버거 배달 카톡으로 진행할께요,2
통새우버거 음식 배달 톡으로도 가능할지?,2
통새우버거 음식 카톡으로도 배달 되나요?,2
통새우버거 메뉴 카톡으로도 배달 되나요?,2
통새우버거 음식 배달 가능한가요,2
통새우버거 메뉴 배달 가능한가요,2
통새우버거 배달하고싶은데 진행을 어떻게 하면 되나요,2
통새우버거 방문이나 전화로 배달가능합니까?,2
통새우버거 배달 오케?,2
통새우버거 여기서 배달 가능,2
통새우버거 배달 변경 가능할까?,2
통새우버거 꼭 배달하고싶습니다,2
통새우버거 배달 오케이?,2
통새우버거 배달 하고 싶습니다,2
통새우버거 배달 가능,2
통새우버거 배달 해줘,2
통새우버거 메뉴 배달 해줘,2
통새우버거 음식 배달 해줘,2
통새우버거 배달 정보,2
통새우버거 배달 어디서 하죠?,2
통새우버거 온라인 배달 가능한가요?,2
통새우버거 배달ㄱㄱ,2
통새우버거 배달 하고 싶어요,2
통새우버거 배달하고파요,2
통새우버거 오전에 배달 원합니다,2
통새우버거 오후로 배달 가능함?,2
통새우버거 시키고 싶어요,2
통새우버거 시킬거야,2
통새우버거 메뉴 선택,2
통새우버거 음식 선택,2
통새우버거 선택,2
통새우버거 점심시간에 배달 가능합니까?,2
통새우버거 식사시간에 배달 해도 되요?,2
통새우버거 식사시간에 배달 가능?,2
통새우버거 점심시간에 배달 가능?,2
통새우버거 점심시간에 배달 할께요,2
통새우버거 저녁시간에 배달하고싶어요,2
통새우버거 평일 배달,2
통새우버거 주말배달하고싶어요,2
통새우버거 주말배달가능해요?,2
통새우버거 지금 배달 가능?,2
통새우버거 배달 콜?,2
통새우버거 당일 배달 콜?,2
통새우버거 담주 배달 콜?,2
통새우버거 담달 배달 콜?,2
통새우버거 내일 배달 콜?,2
통새우버거 내일 배달 가능?,2
통새우버거 내일 배달하고싶어요,2
통새우버거 담주 배달 할께요,2
통새우버거 담주 배달 할게요,2
통새우버거 지금 배달 할게요,2
통새우버거 주중 배달 원합니다,2
통새우버거 배달 바로 잡아주세요,2
통새우버거 방문 배달,2
통새우버거 바로 배달하고싶어,2
통새우버거 바로 배달할게,2
통새우버거 배달 가능할지,2
통새우버거 바로 배달 가능할지,2
통새우버거 배달 진행 할꼐요,2
통새우버거 배달 진행 할게요,2
통새우버거 지금바로 배달,2
통새우버거 배달 바로 할래요,2
통새우버거 오늘 배달하고싶어요,2
통새우버거 오늘배달가능한가요?,2
통새우버거 배달,2
통새우버거 배달할래,2
통새우버거 배달 할래,2
싸이버거 ﻿배달 하고싶어요,2
싸이버거 먹고싶어요,2
싸이버거 하고싶어요,2
싸이버거 원해요,2
싸이버거 어떻게 해야 되요?,2
싸이버거 어떻게 해야 돼,2
싸이버거 하고 싶은데,2
싸이버거 알려줘,2
싸이버거 가르쳐줘,2
싸이버거 하고 싶다,2
싸이버거 하고 싶은데,2
싸이버거 할게요,2
싸이버거 도와줘,2
싸이버거 할께요,2
싸이버거 도와주세요,2
싸이버거 할 수 있나요?,2
싸이버거 가능 한가요,2
싸이버거 문의드려요,2
싸이버거 당일 가능한가요,2
싸이버거 해주세요,2
싸이버거 하려구요,2
싸이버거 되었나요,2
싸이버거 되나요,2
